TIME,Operator Controller Unjam Command,Ball Counter Ball Count,IMU Filtered X Angle,Shooter Desired Speed,Right Intern Moter Current,Robot Front Tilt Angle,Driver FwdRev Command,Control Panel State Machine Game Data Color Command,Operator Controller Climb Speed Command,IMU Filtered Y Angle,Hopper Motor Left Cmd,Hopper Motor Right Current,Total Tilt Angle,Pneumatics Compressor Current,Shots Taken,Climber Input Command,Operator Controller Shoot Command,Control Panel Actual Angle,Climber Motor 2 Current,botDesPoseY,botDesPoseX,Drivetrain Op Mode,botDesPoseT,Left Intern Moter Current,Intake Motor Current,Pneumatics Main System Pressure,Drivetrain Heading Correction Command,Shooter Wheel Current Control Mode,Control Panel Desired Angle,Shooter Input Mode Command,Left Master Moter Current,Drivetrain Right Motor Output Duty Cycle,Vision Raspberry Pi Duration,Conveyor Motor Speed Command,Vision Raspberry Pi Visible Target,Operator Controller Eject Desired Command,Control Panel State Machine 3.25 spin,Hopper Motor Right Cmd,Conveyor Intake End Ball Present,Intake Speed State,Ball Distance Sensor Raw Voltage,Operator Controller Ctrl Panel Three Rotations Command,Main Loop Call Period,IMU Comp X Angle,Shooter Motor 1 Current,Control Panel State Machine Rotate to Color,roboRIO Sys Memory Load,Operator Controller Photon Cannon Command,Ball Counter Sensor Distance,Robot Brownout,botActPoseT,botActPoseX,botActPoseY,Climber Motor 1 Current,Driver Auto Align and Shoot Command,Shooter Motor 1 Percent,Drivetrain Left Motor output Duty Cycle,Intake Fault,Driver Rotate Command,Climber Upper Limit Switch,Drivetrain Pose Angle,Intake Motor Speed,Robot Battery Voltage,Drivetrain Left Wheel Actual Speed,Robot Side Tilt Angle,Robot Battery Current Draw,Operator Controller Prep to Shoot Command,roboRIO JVM Memory Load,Climber Lower Limit Switch,Color Sensor Blue Intensity,Drivetrain Left Wheel Desired Speed,Operator Controller Climb Enable Command,Control Panel Motor Current,Ball Counter Ball Height State,Operator Controller Ctrl Panel Seek To Color Command,Conveyor Position,Driver Snail Mode Command,Shooter Actual Speed,RIO Input Voltage,Main Loop Process Duration,Ball Distance Sensor Available,roboRIO CPU Load,Intake Speed Command,Vision Raspberry Pi Framerate,RIO 3V Supply Voltage,Ball Distance Sensor Distance,Pneumatics Cutoff Switch State,Intake Solenoid Command,Operator Controller Shot Speed Increment,Driver Auto Align Close and Shoot Command,IMU Comp Y Angle,Vision Raspberry Pi Stable Target,Color Sensor Match Color,Conveyor Motor Current,Color Sensor Red Intensity,Dataserver File Logger Queue Length,Drivetrain Right Wheel Desired Speed,Vision Raspberry Pi Angle,Operator Controller Intake Desired Command,Shooter Motor 2 Current,Operator Controller Shot Speed Decrement,Color Sensor Green Intensity,Vision Raspberry Pi Vision System Online,Robot CAN Bus Utilization,Right Master Moter Current,Climber Motor Command,PDP Cooling Fans Current,RIO 6V Supply Voltage,Dataserver Stored Samples,Shooter Under Load,Drivetrain Right Wheel Actual Speed,Conveyor Shooter End Ball Present,PDP Upper Board Current,Drivetrain Desired Heading,Driver Auto Align Only Command,RIO 5V Supply Voltage,Intake Position State,Hopper Motor Left Current,Driver Flip Front/Back Command,
200.99023,,1.0,342.28300933794947,3475.0,26.5,,,,,0.7282050829464493,0.35,7.09375,,,0.0,0.0,,,0.0,,,1.0,,27.03125,12.53125,,-0.23316093978019126,0.0,,0.0,41.90625,0.2155217081308365,0.07646536827087402,0.0,0.0,,,0.35,0.0,1.0,,,0.015394999999983838,-2.7651264312713715,110.5,,,,8.503937007873933,,,,,0.0,,0.5599231123924255,0.21137119829654694,0.0,,0.0,122.01869490570805,2314.285888671875,,13.714285850524902,,,,,1.0,,47.979643867348784,,,0.0,,-7.072232744603443E7,,257.14288330078125,,0.010078999999990401,1.0,,1.0,5.432768853346597,,8.503937007873933,,1.0,,,-0.016747248880316198,0.0,,0.0,,,47.5133219877884,0.0,,53.0,,,1.0,,26.125,0.0,,,,1.0,13.142857551574707,0.0,,121.90211443581795,,,1.0,19.875,,
201.005779,,1.0,338.11966010305497,3475.0,28.34375,,,,,357.9978065364102,0.35,10.84375,,,0.0,0.0,,,0.0,,,1.0,,39.59375,8.3125,,-0.2767128821977849,0.0,,0.0,37.125,0.2782982885837555,0.07646536827087402,0.0,0.0,,,0.35,0.0,1.0,,,0.01554899999999293,-3.1070183727710767,71.0,,,,8.54330708661409,,,,,0.0,,0.8373363614082336,0.27512437105178833,0.0,,0.0,122.04047087691684,2851.4287109375,,17.714284896850586,,,,,1.0,,52.002069387063706,,,0.0,,-6.979583407337897E7,,257.14288330078125,,0.014566000000002077,1.0,,1.0,5.432768853346597,,8.54330708661409,,1.0,,,-0.05147801504747415,0.0,,0.0,,,51.448643622668136,0.0,,88.84375,,,1.0,,27.03125,0.0,,,,1.0,16.571430206298828,0.0,,121.90211443581795,,,1.0,19.5,,
201.026365,,1.0,343.91388999592687,3475.0,24.90625,,,-1.0,,0.7765483459039676,0.35,8.8125,-2.7807524674897763,0.0,0.0,0.0,,0.0,0.0,,,1.0,,26.09375,13.34375,99.77856964285714,-0.3809246501098471,0.0,0.0,0.0,18.9375,0.22730186581611633,0.048142433166503906,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.020586000000008653,-3.803405317661802,114.46875,0.0,,,8.54330708661409,0.0,,,,0.0,,0.7583239078521729,0.22824792563915253,0.0,,0.0,122.09257676087287,2851.4287109375,9.25,23.428571701049805,87.21924753251022,134.25,,,1.0,0.0,56.08515473227327,,0.0,0.0,,-6.825167845228651E7,,371.4285888671875,8.866978515625,0.036773000000010825,1.0,,1.0,7.555017580263992,,8.54330708661409,1.0,1.0,,,-0.036377625719872214,0.0,-1.0,0.0,0.0,309.0,55.32330543205357,0.0,,59.0625,,0.0,1.0,0.48298829793930054,22.9375,0.0,0.0,,0.0,1.0,22.285715103149414,0.0,0.0,121.90211443581795,,,1.0,17.78125,,
201.080074,,1.0,351.02270098492875,3475.0,12.53125,,,,,3.905279357078849,0.35,11.125,,,0.0,0.0,,,0.0,,,1.0,,21.5,10.4375,,-0.4608452967032406,0.0,,0.0,12.21875,0.21008941531181335,0.048142433166503906,0.0,0.0,,,0.35,0.0,1.0,,,0.053708999999997786,-3.9575817291507978,68.625,,,,8.503937007873933,,,,,0.0,,0.7976012229919434,0.21271401643753052,0.0,,0.0,122.13253708416957,3360.000244140625,,38.85714340209961,,,,,1.0,,64.12282253346132,,,0.0,,-6.732518507963103E7,,520.0,,0.010309000000006563,1.0,,1.0,7.555017580263992,,8.503937007873933,,1.0,,,0.0040540232108964465,0.0,,0.0,,,63.201131940054836,0.0,,83.4375,,,1.0,,8.5,0.0,,,,1.0,38.28571701049805,0.0,,121.90211443581795,,,1.0,16.21875,,
201.099653,,1.0,350.0881709943511,3475.0,10.875,,,,,358.68488919261773,0.35,13.625,,,0.0,0.0,,,0.0,,,1.0,,15.46875,14.03125,,-0.46825555912081995,0.0,,0.0,24.59375,0.16574601829051971,0.048142433166503906,0.0,0.0,,,0.35,0.0,1.0,,,0.01957899999999313,-3.9925741718545362,87.59375,,,,8.484251968503855,,,,,4.25,,1.0,0.2766197621822357,0.0,,0.0,122.13624221537836,3800.000244140625,,38.85714340209961,,,,,1.0,,68.10910637317619,,,0.0,,-6.670752283119406E7,,685.7142944335938,,0.013438000000007833,1.0,,1.0,7.555017580263992,,8.484251968503855,,1.0,,,0.020754195889214774,0.0,,2.875,,,67.17259525493455,0.0,,104.1875,,,1.0,,11.6875,0.0,,,,1.0,38.28571701049805,0.0,,121.90211443581795,,,1.0,20.3125,,
201.12389,,1.0,346.70225489365197,3475.0,14.9375,,,,,3.2172894834655286,0.35,11.75,,,0.0,0.0,,,0.0,,,1.0,,10.21875,14.8125,,-0.4733421362636818,0.0,,0.0,27.0625,0.2631610929965973,0.048142433166503906,0.0,0.0,,,0.35,0.0,1.0,,,0.024236999999999398,-4.028248335427449,79.34375,,,,8.87795275590543,,,,,4.25,,1.0,0.27402570843696594,0.0,,0.0,122.13878550394979,4040.0,,44.57142639160156,,,,,1.0,,72.09306652761677,,,0.0,,-6.608986058275708E7,,685.7142944335938,,0.007676000000003569,1.0,,1.0,7.555017580263992,,8.87795275590543,,1.0,,,0.03372822188318732,0.0,,2.875,,,71.1463822550894,0.0,,105.90625,,,1.0,,17.5625,0.0,,,,1.0,45.142860412597656,0.0,,121.90211443581795,,,1.0,20.625,,
201.140241,,1.0,347.8699418507528,3475.0,16.34375,,,,,1.8989074199989808,0.35,11.90625,,,0.0,0.0,,,5.0,,,1.0,,17.28125,13.6875,,-0.44236099032960396,0.0,,0.0,24.03125,0.2631610929965973,0.04865908622741699,0.0,0.0,,,0.35,0.0,1.0,,,0.016351000000014437,-4.096708114596453,101.5,,,,8.917322834645587,,,,,5.0,,0.869533360004425,0.30570390820503235,0.0,,0.0,122.12329493098275,4040.0,,44.57142639160156,,,,,1.0,,76.04095895897996,,,0.0,,-6.578102945853859E7,,874.2857055664062,,0.006111000000004196,1.0,,1.0,7.091417538235762,,8.917322834645587,,1.0,,,0.05045721257398727,0.0,,3.5,,,75.15623697832075,0.0,,82.5625,,,1.0,,12.71875,0.0,,,,1.0,49.142860412597656,0.0,,121.90211443581795,,,1.0,20.9375,,
201.153785,,1.0,349.7002888215735,3475.0,16.34375,,,,,2.310256285984588,0.35,12.0625,,,0.0,0.0,,,5.0,,,1.0,,17.28125,19.03125,,-0.43652657802189765,0.0,,0.0,24.03125,0.2707296907901764,0.04865908622741699,0.0,0.0,,,0.35,0.0,1.0,,,0.013543999999996004,-4.207880704311296,61.0625,,,,8.582677165354248,,,,,5.0,,1.0,0.28168582916259766,0.0,,0.0,122.1203777248289,4085.714111328125,,48.57143020629883,,,,,1.0,,80.0139981239693,,,0.0,,-6.54721983343201E7,,1057.1429443359375,,0.004079999999987649,1.0,,1.0,7.091417538235762,,8.582677165354248,,1.0,,,0.06246403360504496,0.0,,3.5,,,79.1409449679255,0.0,,82.5625,,,1.0,,12.71875,0.0,,,,1.0,49.142860412597656,0.0,,121.90211443581795,,,1.0,20.53125,,
201.163885,,1.0,345.8282909386185,3475.0,14.625,,,,,0.2796220319119014,0.35,12.0625,,,0.0,0.0,,,5.0,,,1.0,,14.5,19.03125,,-0.43118154989005575,0.0,,0.0,35.15625,0.2707296907901764,0.04865908622741699,0.0,0.0,,,0.35,0.0,1.0,,,0.010099999999994225,-4.321538139137727,61.0625,,,,8.602362204724326,,,,,5.0,,1.0,0.34467604756355286,0.0,,0.0,122.11770521076298,4085.714111328125,,48.57143020629883,,,,,1.0,,80.00865309583746,,,0.0,,-6.5163367210101604E7,,1057.1429443359375,,0.004108999999999696,1.0,,1.0,7.091417538235762,,8.602362204724326,,1.0,,,0.07006427671859453,0.0,,3.5,,,79.14628999605735,0.0,,70.0625,,,1.0,,16.65625,0.0,,,,1.0,49.142860412597656,0.0,,121.90211443581795,,,1.0,20.53125,,
201.171993,,1.0,346.91325592395305,3475.0,14.1875,,,,,354.9215052575706,0.35,12.0625,,,0.0,0.0,,,5.0,,,1.0,,14.25,19.03125,,-0.4223362228570693,0.0,,0.0,16.25,0.2863551676273346,0.04865908622741699,0.0,0.0,,,0.35,0.0,1.0,,,0.008107999999992899,-4.680057734224209,112.09375,,,,8.622047244094404,,,,,5.0,,0.7841120362281799,0.29663991928100586,0.0,,0.0,122.11328254724648,4028.571044921875,,56.57143020629883,,,,,1.0,,83.97868134610209,,,0.0,,-6.5163367210101604E7,,1057.1429443359375,,0.0266770000000065,1.0,,1.0,7.091417538235762,,8.622047244094404,,1.0,,,0.08155157175793402,0.0,,3.5,,,83.13400890038795,0.0,,70.0625,,,1.0,,13.9375,0.0,,,,1.0,57.142860412597656,0.0,,121.90211443581795,,,1.0,19.53125,,
201.202434,,1.0,354.0984452449256,3475.0,12.625,,,,,1.3190250795992784,0.35,9.0,,,0.0,0.0,,,5.0,,,1.0,,14.25,12.875,,-0.4186030839559862,0.0,,0.0,20.53125,0.2863551676273346,0.04865908622741699,0.0,0.0,,,0.35,0.0,1.0,,,0.030441000000024587,-4.706675416567392,86.15625,,,,8.562992125984167,,,,,5.0,,1.0,0.32819604873657227,0.0,,0.0,122.11141597779594,4028.571044921875,,56.57143020629883,,,,,1.0,,87.95382178449852,,,0.0,,-6.485453608588312E7,,1257.1429443359375,,0.004210000000000491,1.0,,1.0,7.091417538235762,,8.562992125984167,,1.0,,,0.08264167723703707,0.0,,3.5,,,87.11661561658654,0.0,,96.90625,,,1.0,,10.875,0.0,,,,1.0,57.142860412597656,0.0,,121.90211443581795,,,1.0,17.5625,,
201.21116,,1.0,354.57739616366996,3475.0,12.625,,,,,358.12541127432706,0.35,9.0,,,0.0,0.0,,,4.875,,,1.0,,14.25,12.875,,-0.4141373358241083,0.0,,0.0,20.53125,0.2768944501876831,0.04865908622741699,0.0,0.0,,,0.35,0.0,1.0,,,0.008725999999995793,-4.742805255258978,48.6875,,,,8.50393700787393,,,,,4.75,,1.0,0.2767723500728607,0.0,,0.0,122.10918310373,3954.28564453125,,56.57143020629883,,,,,1.0,,91.92822961366379,,,0.0,,-6.454570496166463E7,,1440.0,,0.009222999999991544,1.0,,1.0,7.091417538235762,,8.50393700787393,,1.0,,,0.054988849246204265,0.0,,3.5,,,91.09995494201557,0.0,,96.90625,,,1.0,,10.875,0.0,,,,1.0,57.142860412597656,0.0,,121.90211443581795,,,1.0,20.21875,,
201.230584,,1.0,350.0326805268191,3475.0,11.59375,,,-1.0,,2.939696104488286,0.35,9.625,-7.268884921647512,7.34375,0.0,0.0,,0.0,4.875,,,1.0,,20.59375,15.21875,96.01341428571429,-0.40157927032961993,0.0,0.0,0.0,12.5,0.28879666328430176,0.04865908622741699,0.0,0.0,,0.0,0.35,0.0,1.0,,,0.019423999999986563,-4.941843349418611,57.65625,0.0,,,8.858267716535348,0.0,,,,4.75,,1.0,0.2919705808162689,0.0,,0.0,122.10290407098276,3879.999267578125,9.3,73.14286041259766,82.73111507835249,206.0,,,1.0,0.0,95.8945451254669,,0.0,0.0,,-6.423687383744614E7,,1440.0,8.8418486328125,0.025469000000015285,1.0,,1.0,7.091417538235762,,8.858267716535348,0.0,1.0,,,0.1051893931409912,0.0,-1.0,3.375,0.0,390.0,95.09138658480767,0.0,,69.03125,,0.0,1.0,0.4919240474700928,9.15625,0.0,0.0,,0.0,1.0,72.5714340209961,0.0,2.5,121.90211443581795,,,1.0,22.375,,
201.261039,,1.0,352.4436299345626,3475.0,11.65625,,,,,0.8947563462105714,0.35,9.03125,,,0.0,0.0,,,4.875,,,1.0,,13.15625,18.1875,,-0.40456704087904427,0.0,,0.0,21.875,0.28879666328430176,0.04865908622741699,0.0,0.0,,,0.35,0.0,1.0,,,0.030455000000017662,-4.912203315323471,55.78125,,,,8.858267716535348,,,,,4.75,,0.7997069954872131,0.3234961926937103,0.0,,0.0,122.10439795625747,3879.999267578125,,73.14286041259766,,,,,1.0,,99.87640647331374,,,0.0,,-6.392804271322764E7,,1634.28564453125,,0.004177999999996018,1.0,,1.0,7.091417538235762,,8.858267716535348,,1.0,,,0.10375055365418832,0.0,,3.375,,,99.06727239155565,0.0,,65.53125,,,1.0,,13.3125,0.0,,,,1.0,72.5714340209961,0.0,,121.90211443581795,,,1.0,22.8125,,
201.279089,,1.0,342.43236866456544,3475.0,10.0625,,,,,359.6836508304554,0.35,8.65625,,,0.0,0.0,,,0.0,,,1.0,,12.0625,18.3125,,-0.4218043406592642,0.0,,0.0,15.875,0.2793969511985779,0.04681587219238281,0.0,0.0,,,0.35,0.0,1.0,,,0.01804999999998813,-4.986268115114218,86.75,,,,8.52362204724401,,,,,4.25,,0.8153935074806213,0.317423015832901,0.0,,0.0,122.11301660614758,3805.7138671875,,73.14286041259766,,,,,1.0,,103.8725173503911,,,0.0,,-6.361921158900915E7,,1634.28564453125,,0.005378000000007432,1.0,,1.0,6.332783746731168,,8.52362204724401,,1.0,,,0.11333084826136874,0.0,,2.875,,,103.02890866907258,0.0,,65.53125,,,1.0,,10.75,0.0,,,,1.0,79.42858123779297,0.0,,121.90211443581795,,,1.0,22.1875,,
201.290909,,1.0,350.4792666933543,3475.0,10.0625,,,,,0.6737344477507284,0.35,8.65625,,,0.0,0.0,,,0.0,,,1.0,,12.0625,18.3125,,-0.41567787252742505,0.0,,0.0,15.875,0.3109835982322693,0.04681587219238281,0.0,0.0,,,0.35,0.0,1.0,,,0.011820000000000164,-4.995649546251142,68.15625,,,,8.543307086614089,,,,,4.25,,1.0,0.317423015832901,0.0,,0.0,122.10995337208166,3805.7138671875,,79.42857360839844,,,,,1.0,,107.84526445955689,,,0.0,,-6.361921158900915E7,,1822.8570556640625,,0.005630999999993946,1.0,,1.0,6.332783746731168,,8.543307086614089,,1.0,,,0.12559996833997628,0.0,,2.875,,,107.01390871450204,0.0,,40.46875,,,1.0,,10.75,0.0,,,,1.0,79.42858123779297,0.0,,121.90211443581795,,,1.0,21.125,,
